road_id,timestamp,hour,day_of_week,is_weekend,temperature_c,precipitation_mm,visibility_km,wind_speed_kmph,weather_condition,congestion_level
R9,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.14
R10,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.173
R11,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.151
R12,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.184
R13,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.155
R14,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.134
R15,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.091
R16,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.162
R17,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.155
R18,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.1
R19,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.179
R20,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.213
R21,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.117
R22,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.114
R23,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.112
R24,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.066
R25,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.25
R26,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.128
R27,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.107
R28,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.094
R29,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.131
R30,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.115
R31,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.222
R32,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.088
R33,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.073
R34,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.178
R35,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.145
R36,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.139
R37,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.178
R38,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.157
R39,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.148
R40,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.08
R41,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.067
R42,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.115
R43,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.096
R44,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.163
R45,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.06
R46,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.128
R47,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.141
R48,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.148
R49,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.17
R50,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.134
R51,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.117
R52,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.212
R53,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.134
R54,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.221
R55,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.134
R56,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.149
R57,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.143
R58,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.162
R59,2024-01-15 03:00:00,3,0,0,20.4,0.0,9.5,8.3,Clear,0.129
R0,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.155
R1,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.227
R2,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.202
R3,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.203
R4,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.083
R5,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.091
R6,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.161
R7,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.189
R8,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.124
R9,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.115
R10,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.22
R11,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.184
R12,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.203
R13,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.128
R14,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.124
R15,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.197
R16,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.137
R17,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.119
R18,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.104
R19,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.124
R20,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.194
R21,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.075
R22,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.181
R23,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.115
R24,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.139
R25,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.143
R26,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.139
R27,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.136
R28,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.128
R29,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.121
R30,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.216
R31,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.151
R32,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.144
R33,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.118
R34,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.13
R35,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.118
R36,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.188
R37,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.112
R38,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.038
R39,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.153
R40,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.136
R41,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.121
R42,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.196
R43,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.013
R44,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.229
R45,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.203
R46,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.119
R47,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.127
R48,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.175
R49,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.177
R50,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.118
R51,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.069
R52,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.256
R53,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.198
R54,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.158
R55,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.159
R56,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.181
R57,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.187
R58,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.046
R59,2024-01-15 04:00:00,4,0,0,20.4,0.0,9.5,8.3,Clear,0.132
R0,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.127
R1,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.142
R2,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.189
R3,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.06
R4,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.083
R5,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.116
R6,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.158
R7,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.192
R8,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.232
R9,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.136
R10,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.192
R11,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.186
R12,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.177
R13,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.149
R14,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.13
R15,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.097
R16,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.093
R17,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.167
R18,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.147
R19,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.129
R20,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.183
R21,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.14
R22,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.104
R23,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.137
R24,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.191
R25,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.099
R26,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.16
R27,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.147
R28,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.112
R29,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.135
R30,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.071
R31,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.155
R32,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.082
R33,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.204
R34,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.145
R35,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.121
R36,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.208
R37,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.098
R38,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.113
R39,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.059
R40,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.215
R41,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.244
R42,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.066
R43,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.109
R44,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.153
R45,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.124
R46,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.148
R47,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.144
R48,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.17
R49,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.102
R50,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.16
R51,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.094
R52,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.129
R53,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.063
R54,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.13
R55,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.121
R56,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.197
R57,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.147
R58,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.156
R59,2024-01-15 05:00:00,5,0,0,20.4,0.0,9.5,8.3,Clear,0.149
R0,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.044
R1,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.05
R2,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.134
R3,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.164
R4,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.138
R5,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.107
R6,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.138
R7,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.134
R8,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.189
R9,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.186
R10,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.122
R11,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.148
R12,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.164
R13,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.171
R14,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.233
R15,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.149
R16,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.208
R17,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.092
R18,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.118
R19,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.043
R20,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.158
R21,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.182
R22,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.022
R23,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.159
R24,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.18
R25,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.177
R26,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.09
R27,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.189
R28,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.15
R29,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.18
R30,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.144
R31,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.169
R32,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.205
R33,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.14
R34,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.164
R35,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.212
R36,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.143
R37,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.094
R38,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.184
R39,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.222
R40,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.214
R41,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.186
R42,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.033
R43,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.118
R44,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.121
R45,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.152
R46,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.234
R47,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.096
R48,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.262
R49,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.131
R50,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.112
R51,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.192
R52,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.196
R53,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.182
R54,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.112
R55,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.175
R56,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.098
R57,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.11
R58,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.145
R59,2024-01-15 06:00:00,6,0,0,20.4,0.0,9.5,8.3,Clear,0.109
R0,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.703
R1,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.621
R2,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.639
R3,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.606
R4,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.702
R5,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.617
R6,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.707
R7,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.703
R8,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.628
R9,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.651
R10,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.626
R11,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.677
R12,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.64
R13,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.629
R14,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.652
R15,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.571
R16,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.646
R17,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.682
R18,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.657
R19,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.698
R20,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.631
R21,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.627
R22,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.594
R23,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.63
R24,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.748
R25,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.664
R26,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.621
R27,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.6
R28,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.57
R29,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.608
R30,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.688
R31,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.629
R32,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.602
R33,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.608
R34,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.682
R35,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.646
R36,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.619
R37,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.635
R38,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.76
R39,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.711
R40,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.723
R41,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.562
R42,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.642
R43,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.618
R44,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.677
R45,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.703
R46,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.666
R47,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.606
R48,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.617
R49,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.681
R50,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.686
R51,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.657
R52,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.656
R53,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.653
R54,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.663
R55,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.686
R56,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.682
R57,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.651
R58,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.648
R59,2024-01-15 07:00:00,7,0,0,20.4,0.0,9.5,8.3,Clear,0.646
R0,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.611
R1,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.61
R2,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.677
R3,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.614
R4,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.691
R5,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.647
R6,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.691
R7,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.682
R8,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.692
R9,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.626
R10,2024-01-15 08:00:00,8,0,0,20.4,0.0,9.5,8.3,Clear,0.67
